|   ID    |        DATE         |  PROBLEM  |  RESULT   | TIME  |  MEM   | LNG |
| 3132093 | 2010-01-02 14:54:46 |      AE1B |        WA |  0.01 |   2672 | BAS |
| 3131313 | 2010-01-02 07:46:21 |      AE1B |        WA |  0.00 |   2672 | BAS |
| 3131281 | 2010-01-02 07:22:02 |      AE00 |        AC |  0.00 |   5032 | BAS |
| 2743377 | 2009-09-19 12:42:57 |    GNY07A |        AC |  0.00 |   2676 | C++ |
| 2651186 | 2009-08-22 18:22:44 |   ARRANGE |        AC |  0.12 |   2984 | C++ |
| 2583029 | 2009-07-23 06:38:49 |      TEST |        AC |  0.00 |   2544 | BAS |
| 2129253 | 2009-02-14 12:17:24 |   PSTRING |        WA |  1.67 |   2596 | C++ |
| 2129243 | 2009-02-14 12:13:59 |   PSTRING |        WA |  1.66 |   2604 | C++ |
| 2129239 | 2009-02-14 12:10:30 |   PSTRING |        WA |  1.69 |   2568 | C++ |
| 2129234 | 2009-02-14 12:07:45 |   PSTRING |        WA |  1.67 |   2584 | C++ |
| 2120082 | 2009-02-10 17:34:00 |       GCD |        WA |  0.06 |   2540 | C++ |
| 2120071 | 2009-02-10 17:29:49 |       GCD |        WA |  0.16 |   2588 | C++ |
| 2116142 | 2009-02-09 05:02:34 |   DSUBSEQ |       TLE | -1.00 |  13184 | C++ |
| 2096301 | 2009-02-01 21:46:36 |   SUBSUMS |        WA |  0.08 |   3108 | C++ |
| 2096297 | 2009-02-01 21:43:40 |   SUBSUMS |        WA |  0.09 |   3112 | C++ |
| 2065005 | 2009-01-23 09:22:42 |  SAMER08C |        AC |  0.16 |   5684 | C++ |
| 2057258 | 2009-01-21 07:14:38 |  LUCKYNUM |        AC |  0.00 |   2556 | C++ |
| 2051539 | 2009-01-19 12:11:50 |   LASTDIG |        AC |  0.00 |   4496 | C++ |
| 2051537 | 2009-01-19 12:10:54 |   LASTDIG |        CE |  0.00 |      0 | C++ |
| 2048574 | 2009-01-18 14:47:14 |      TREX |        WA |  0.51 |   2572 | C++ |
| 2011677 | 2009-01-06 07:34:01 |   NIMGAME |        AC |  0.00 |   2588 | C++ |
| 2009101 | 2009-01-05 08:24:33 |  TRIOMINO |        AC |  0.00 |   2720 | C++ |
| 2009094 | 2009-01-05 08:16:12 |  TRIOMINO |       TLE | -1.00 |   4336 | C++ |
| 2001873 | 2008-12-31 17:02:54 |     COUNT |        AC |  0.03 |   2628 | C++ |
| 1931125 | 2008-12-02 08:54:09 |      ADUN |        AC |  0.00 |   6000 | PER |
| 1918685 | 2008-11-28 08:24:47 |  HOLIDAY1 |       TLE | -1.00 |   2700 | C++ |
| 1918679 | 2008-11-28 08:22:31 |  HOLIDAY1 |       TLE | -1.00 |   2728 | C++ |
| 1917544 | 2008-11-27 22:36:28 |  HOLIDAY1 |       TLE | -1.00 |   3092 | C++ |
| 1917475 | 2008-11-27 22:16:50 |  HOLIDAY1 |       TLE | -1.00 |   3120 | C++ |
| 1916817 | 2008-11-27 18:42:11 |  HOLIDAY1 |        RE |  0.16 |   3372 | C++ |
| 1916782 | 2008-11-27 18:33:10 |  HOLIDAY1 |       TLE | -1.00 |   3360 | C++ |
| 1913762 | 2008-11-26 19:33:16 |  HOLIDAY1 |       TLE | -1.00 |   2736 | C++ |
| 1913714 | 2008-11-26 19:07:17 |  HOLIDAY1 |       TLE | -1.00 |   2732 | C++ |
| 1908418 | 2008-11-24 17:49:09 |    SETNJA |       TLE | -1.00 |   3760 | C++ |
| 1908410 | 2008-11-24 17:46:45 |    SETNJA |       TLE | -1.00 |   2760 | C++ |
| 1908393 | 2008-11-24 17:39:53 |    SETNJA |        RE |  0.23 | 223616 | JAV |
| 1908388 | 2008-11-24 17:38:01 |    SETNJA |        RE |  0.22 | 223616 | JAV |
| 1908296 | 2008-11-24 17:04:49 |    SETNJA |        RE |  0.24 | 223616 | JAV |
| 1908281 | 2008-11-24 17:01:57 |    SETNJA |        RE |  0.25 | 223616 | JAV |
| 1905889 | 2008-11-23 16:53:50 |  SAMER08F |        AC |  0.00 |   2556 | C++ |
| 1905881 | 2008-11-23 16:52:40 |  SAMER08F |        CE |  0.00 |      0 | C++ |
| 1905070 | 2008-11-23 11:50:49 |     FCTRL |        AC |  0.26 |   4552 | PER |
| 1905051 | 2008-11-23 11:37:08 |      TEST |        AC |  0.00 |   3480 | PER |
| 1904174 | 2008-11-22 22:52:49 |     LONER |        RE |  0.41 | 181632 | JAV |
| 1904124 | 2008-11-22 22:28:19 |     LONER |        RE |  0.46 | 181632 | JAV |
| 1904022 | 2008-11-22 21:33:39 |     LONER |        WA |  0.00 |   2844 | C++ |
| 1897525 | 2008-11-20 08:39:05 |    BACKUP |        WA |  1.95 |   3748 | C++ |
| 1897499 | 2008-11-20 08:07:04 |   BUGLIFE |        AC |  0.04 |   2940 | C++ |
| 1897495 | 2008-11-20 08:04:52 |   BUGLIFE |       TLE | -1.00 |   2956 | C++ |
| 1897489 | 2008-11-20 08:02:28 |   BUGLIFE |       TLE | -1.00 |   6512 | C++ |
| 1895415 | 2008-11-19 13:51:39 |      SEQ1 |        WA |  0.71 |  11912 | C++ |
| 1895403 | 2008-11-19 13:47:57 |      SEQ1 |        WA |  0.75 |  11920 | C++ |
| 1895381 | 2008-11-19 13:42:15 |      SEQ1 |       TLE | -1.00 |   2588 | C++ |
| 1895072 | 2008-11-19 11:12:32 |  TRUTHORL |        AC |  0.00 |   2992 | C++ |
| 1895003 | 2008-11-19 10:49:36 |  TRUTHORL |       TLE | -1.00 | 234112 | JAV |
| 1894993 | 2008-11-19 10:47:34 |  TRUTHORL |       TLE | -1.00 | 234048 | JAV |
| 1894979 | 2008-11-19 10:43:18 |  TRUTHORL |       TLE | -1.00 | 234048 | JAV |
| 1894958 | 2008-11-19 10:36:07 |  TRUTHORL |       TLE | -1.00 | 224192 | JAV |
| 1894954 | 2008-11-19 10:34:52 |  TRUTHORL |       TLE | -1.00 | 224128 | JAV |
| 1894941 | 2008-11-19 10:31:07 |  TRUTHORL |        RE |  0.23 | 223552 | JAV |
| 1894921 | 2008-11-19 10:27:34 |  TRUTHORL |        RE |  0.23 | 223616 | JAV |
| 1894917 | 2008-11-19 10:26:07 |  TRUTHORL |        RE |  0.24 | 223616 | JAV |
| 1894738 | 2008-11-19 09:37:32 |  TRUTHORL |        RE |  0.25 | 223616 | JAV |
| 1894733 | 2008-11-19 09:34:22 |  TRUTHORL |        RE |  0.27 | 223552 | JAV |
| 1894731 | 2008-11-19 09:33:12 |  TRUTHORL |        RE |  0.25 | 223616 | JAV |
| 1894726 | 2008-11-19 09:29:21 |  TRUTHORL |        RE |  0.25 | 223616 | JAV |
| 1894671 | 2008-11-19 09:02:53 |  TRUTHORL |       TLE | -1.00 | 234048 | JAV |
| 1894653 | 2008-11-19 08:54:29 |  TRUTHORL |       TLE | -1.00 | 234048 | JAV |
| 1894646 | 2008-11-19 08:52:12 |  TRUTHORL |       TLE | -1.00 | 234112 | JAV |
| 1894645 | 2008-11-19 08:51:42 |  TRUTHORL |        CE |  0.00 |      0 | C++ |
| 1891465 | 2008-11-18 07:29:29 |  SCAVHUNT |        AC |  0.04 |   2692 | C++ |
| 1884643 | 2008-11-15 00:25:53 |    QTREE2 |        AC |  0.08 |   6060 | C++ |
| 1833949 | 2008-10-30 05:08:24 |     GREED |       TLE | -1.00 |  15888 | C++ |
| 1827053 | 2008-10-28 03:49:47 |     GREED |       TLE | -1.00 |   7732 | C++ |
| 1803252 | 2008-10-23 06:21:09 |    MAWORK |        AC |  0.55 |  15008 | C++ |
| 1797828 | 2008-10-21 13:06:49 |     LINES |        AC |  0.01 |   3388 | C++ |
| 1796506 | 2008-10-21 00:22:34 |     SOLIT |       TLE | -1.00 |  21168 | C++ |
| 1783061 | 2008-10-16 10:16:24 |     STEAD |       TLE | -1.00 |   6952 | C++ |
| 1783058 | 2008-10-16 10:11:56 |     STEAD |       TLE | -1.00 |   6956 | C++ |
| 1782746 | 2008-10-16 06:56:28 |  TREEGAME |        AC |  0.00 |   2856 | C++ |
| 1770292 | 2008-10-12 18:20:21 |     STEAD |       TLE | -1.00 |   6960 | C++ |
| 1770285 | 2008-10-12 18:15:43 |     STEAD |       TLE | -1.00 |   6948 | C++ |
| 1770263 | 2008-10-12 18:08:30 |     STEAD |       TLE | -1.00 |   2984 | C++ |
| 1770243 | 2008-10-12 18:04:26 |     STEAD |       TLE | -1.00 |   2976 | C++ |
| 1768666 | 2008-10-12 07:03:38 |      GCD2 |        AC |  0.00 |   2556 | C++ |
| 1768664 | 2008-10-12 07:01:55 |      GCD2 |        RE |  0.01 |   2592 | C++ |
| 1768551 | 2008-10-12 05:33:27 |    GNY07F |        AC |  0.00 |   2544 | C++ |
| 1721604 | 2008-09-28 03:27:57 |    HALLOW |        AC |  0.18 |   3380 | C++ |
| 1719028 | 2008-09-26 19:09:33 |      GAME |       TLE | -1.00 |   2772 | C++ |
| 1716567 | 2008-09-26 01:52:16 |      VOCV |        AC |  0.14 |  11616 | C++ |
| 1716461 | 2008-09-26 00:21:06 |  DISTANCE |        AC |  0.60 |   5336 | C++ |
| 1716455 | 2008-09-26 00:19:08 |  DISTANCE |        RE |  2.05 |   5328 | C++ |
| 1716432 | 2008-09-26 00:07:56 |      KROW |        AC |  0.04 |   2784 | C++ |
| 1661098 | 2008-09-01 14:30:29 |       TLE |       TLE | -1.00 |   2796 | C++ |
| 1661089 | 2008-09-01 14:26:02 |       TLE |        RE |  0.00 |   2800 | C++ |
| 1650393 | 2008-08-26 00:30:51 |   IMPORT1 |        AC |  0.06 |   2852 | C++ |
| 1650370 | 2008-08-26 00:11:33 |  TRICOUNT |        AC |  0.05 |  10800 | C++ |
| 1650359 | 2008-08-26 00:01:19 |     ABSYS |        AC |  0.00 |   2572 | C++ |
| 1648078 | 2008-08-24 15:50:23 |  LEONARDO |        WA |  0.00 |   2596 | C++ |
| 1647612 | 2008-08-24 08:05:24 |  LEONARDO |        AC |  0.03 |   2580 | C++ |
| 1647328 | 2008-08-23 23:52:11 |     CLONE |        AC |  0.26 |   3868 | C++ |
| 1646741 | 2008-08-23 16:23:26 |   GENETIC |        AC |  0.00 |   3436 | C++ |
| 1646582 | 2008-08-23 14:11:31 |     CODE1 |        AC |  0.05 |   2576 | C++ |
| 1646579 | 2008-08-23 14:10:14 |     CODE1 |        CE |  0.53 |   2572 | C++ |
| 1633205 | 2008-08-14 08:27:47 |  ENCONDIN |        WA |  0.00 |   3592 | C++ |
| 1633188 | 2008-08-14 08:05:07 |    PERIOD |        AC |  0.04 |   7720 | C++ |
| 1633157 | 2008-08-14 07:22:41 |    PERIOD |       TLE | -1.00 |   7724 | C++ |
| 1633151 | 2008-08-14 07:13:50 |    PERIOD |       TLE | -1.00 |   7724 | C++ |
| 1633109 | 2008-08-14 06:03:35 |      TOE2 |        WA |  0.01 |   2580 | C++ |
| 1632061 | 2008-08-13 15:45:48 |   POLEVAL |        AC |  0.10 |   2600 | C++ |
| 1631945 | 2008-08-13 14:47:05 |     DIV15 |        AC |  0.00 |   2704 | C++ |
| 1631938 | 2008-08-13 14:44:19 |     DIV15 |        WA |  0.03 |   2700 | C++ |
| 1631443 | 2008-08-13 08:12:37 |      GCD2 |        WA |  0.03 |   2588 | C++ |
| 1631432 | 2008-08-13 07:58:22 |      GCD2 |        WA |  0.03 |   2604 | C++ |
| 1631426 | 2008-08-13 07:48:54 |   TWOSQRS |        AC |  0.02 |   3720 | C++ |
| 1631420 | 2008-08-13 07:39:22 |     SBANK |        CE |  6.73 |  10616 | C++ |
| 1631389 | 2008-08-13 07:01:31 |      NHAY |        CE |  0.43 |   2692 | C++ |
| 1631388 | 2008-08-13 07:00:22 |      NHAY |        CE |  0.43 |   2724 | C++ |
| 1630014 | 2008-08-12 10:07:27 |    GNY07C |        AC |  0.00 |   2708 | C++ |
| 1625569 | 2008-08-09 17:06:25 |     CUBES |        WA |  0.11 |   2684 | C++ |
| 1625560 | 2008-08-09 17:04:29 |     CUBES |        WA |  0.10 |   2736 | C++ |
| 1616543 | 2008-08-03 21:35:13 |      FIRM |        AC |  0.00 |   3536 | C++ |
| 1615934 | 2008-08-03 13:18:43 |      FIRM |        WA |  0.02 |   2852 | C++ |
| 1615930 | 2008-08-03 13:13:10 |      FIRM |        WA |  0.00 |   2816 | C++ |
| 1613827 | 2008-08-01 18:12:42 |     PRMLX |        AC |  0.20 |   2748 | C++ |
| 1613817 | 2008-08-01 18:06:35 |     PRMLX |        WA |  1.80 |   2724 | C++ |
| 1613810 | 2008-08-01 17:59:28 |     PRMLX |        WA |  1.75 |   2740 | C++ |
| 1613807 | 2008-08-01 17:56:39 |     PRMLX |        WA |  1.99 |   2704 | C++ |
| 1613649 | 2008-08-01 16:21:06 |     PRMLX |        WA |  1.61 |   2688 | C++ |
| 1613642 | 2008-08-01 16:13:09 |     PRMLX |        WA |  1.28 |   2744 | C++ |
| 1613136 | 2008-08-01 09:49:54 |  LAZYPROG |        WA |  4.76 |   6168 | C++ |
| 1613127 | 2008-08-01 09:40:01 |  LAZYPROG |        RE |  0.73 |   2924 | C++ |
| 1613124 | 2008-08-01 09:34:56 |  LAZYPROG |        RE |  0.69 |   2900 | C++ |
| 1613110 | 2008-08-01 09:16:47 |  LAZYPROG |       TLE | -1.00 |   7320 | C++ |
| 1609538 | 2008-07-29 21:43:06 |       MAR |        WA |  0.01 |   1588 | TEX |
| 1609305 | 2008-07-29 19:32:27 |   ARRANGE |        WA |  3.04 |   2748 | C++ |
| 1609296 | 2008-07-29 19:26:19 |   ARRANGE |        WA |  3.00 |   2720 | C++ |
| 1609282 | 2008-07-29 19:18:58 |   ARRANGE |        WA |  3.08 |   2752 | C++ |
| 1609248 | 2008-07-29 18:59:23 |   ARRANGE |        WA |  2.69 |   3220 | C++ |
| 1609059 | 2008-07-29 17:17:08 |   ARRANGE |        WA |  3.89 |   5900 | C++ |
| 1609050 | 2008-07-29 17:12:18 |   ARRANGE |        RE |  0.01 |   2948 | C++ |
| 1608140 | 2008-07-29 03:56:21 |       TLE |       TLE | -1.00 |   9072 | C++ |
| 1603929 | 2008-07-26 12:30:49 |  CZ_PROB1 |        AC |  0.00 |   3700 | C++ |
| 1597131 | 2008-07-22 16:08:21 |  MICEMAZE |        WA |  0.00 |   2652 | C++ |
| 1597125 | 2008-07-22 16:06:41 |  MICEMAZE |        CE |  0.00 |      0 | C++ |
| 1596809 | 2008-07-22 11:48:32 |  GOSSIPER |        AC |  0.03 |   3424 | C++ |
| 1596579 | 2008-07-22 08:13:59 |       QKP |        AC |  0.00 |   4624 | C++ |
| 1596569 | 2008-07-22 08:06:09 |       QKP |        WA |  0.14 |   4656 | C++ |
| 1596524 | 2008-07-22 07:07:00 |   CABLETV |        AC |  2.56 |   2848 | C++ |
| 1595983 | 2008-07-21 20:24:29 |   TRIPART |        CE |  0.01 |   2736 | C++ |
| 1590063 | 2008-07-18 08:46:01 |    CANTON |        WA |  0.05 |   3796 | PYT |
| 1582642 | 2008-07-13 10:19:15 |      KROW |        WA |  0.00 |   2704 | C++ |
| 1582542 | 2008-07-13 08:18:40 |   HELPBOB |        AC |  0.72 |   6824 | C++ |
| 1582491 | 2008-07-13 07:06:33 |   HELPBOB |       TLE | -1.00 | 169856 | C++ |
| 1582417 | 2008-07-13 05:01:13 |   HELPBOB |        WA |  3.54 |   2688 | C++ |
| 1582371 | 2008-07-13 03:08:44 |   PDECODE |        AC |  0.18 |   2768 | C++ |
| 1582370 | 2008-07-13 03:07:26 |   PDECODE |        WA |  2.04 |   2800 | C++ |
| 1582369 | 2008-07-13 03:05:44 |   PDECODE |        WA |  2.05 |   2748 | C++ |
| 1582368 | 2008-07-13 03:04:32 |   PDECODE |        RE |  0.01 |   2704 | C++ |
| 1582356 | 2008-07-13 02:37:26 |  ELDORADO |        AC |  0.00 |   2696 | C++ |
| 1547227 | 2008-06-20 19:40:41 |      BASE |        RE |  0.00 |   2744 | C++ |
| 1547223 | 2008-06-20 19:37:47 |      BASE |        RE |  0.01 |   2728 | C++ |
| 1547219 | 2008-06-20 19:34:40 |      BASE |        RE |  0.00 |   2708 | C++ |
| 1547211 | 2008-06-20 19:26:34 |      BASE |        RE |  0.00 |   2716 | C++ |
| 1536734 | 2008-06-12 17:21:10 |  NETADMIN |        WA |  4.57 |   3984 | C++ |
| 1536731 | 2008-06-12 17:19:21 |  NETADMIN |        WA |  3.90 |   4024 | C++ |
| 1536504 | 2008-06-12 13:44:04 |  NETADMIN |       TLE | -1.00 |   4036 | C++ |
| 1533254 | 2008-06-10 15:03:53 |   SNOWMAN |        AC |  0.00 |   2600 | C++ |
| 1532617 | 2008-06-10 01:39:24 |     EMPTY |       TLE | -1.00 |   5332 | C++ |
| 1532607 | 2008-06-10 01:24:06 |     EMPTY |        WA |  0.05 |   2844 | C++ |
| 1532357 | 2008-06-09 21:37:57 |     EMPTY |        WA |  0.06 |   2968 | C++ |
| 1532351 | 2008-06-09 21:32:30 |     EMPTY |        WA |  0.06 |   2988 | C++ |
| 1532347 | 2008-06-09 21:29:03 |     EMPTY |        WA |  0.05 |   2952 | C++ |
| 1532344 | 2008-06-09 21:25:43 |     EMPTY |        RE |  0.00 |   2876 | C++ |
| 1532342 | 2008-06-09 21:24:06 |     EMPTY |        WA |  0.07 |   2892 | C++ |
| 1532329 | 2008-06-09 21:12:59 |     EMPTY |        RE |  0.00 |   2892 | C++ |
| 1532322 | 2008-06-09 21:07:54 |     EMPTY |        RE |  0.00 |   2872 | C++ |
| 1532298 | 2008-06-09 20:59:20 |     EMPTY |        WA |  0.06 |   2928 | C++ |
| 1530020 | 2008-06-08 11:27:44 |     EMPTY |        WA |  0.31 |   2824 | C++ |
| 1530012 | 2008-06-08 11:22:15 |     EMPTY |       TLE | -1.00 |   2828 | C++ |
| 1529960 | 2008-06-08 10:55:13 |     EMPTY |        RE |  0.14 |   3044 | C++ |
| 1529955 | 2008-06-08 10:50:29 |     EMPTY |        RE |  0.00 |   2876 | C++ |
| 1529921 | 2008-06-08 10:40:51 |     EMPTY |        WA |  0.23 |   2884 | C++ |
| 1527282 | 2008-06-06 18:52:04 |       PIE |        AC |  0.02 |   2624 | C++ |
| 1527279 | 2008-06-06 18:50:10 |       PIE |        WA |  0.24 |   2588 | C++ |
| 1521163 | 2008-06-03 02:00:59 |      ARMY |        AC |  0.05 |   2700 | C++ |
| 1519625 | 2008-06-02 07:17:12 |   SUMSUMS |        AC |  0.14 |   2992 | C++ |
| 1519624 | 2008-06-02 07:14:40 |   SUMSUMS |        WA |  0.03 |   2984 | C++ |
| 1519623 | 2008-06-02 07:10:22 |   SUMSUMS |        WA |  0.01 |   2956 | C++ |
| 1519620 | 2008-06-02 07:06:54 |   SUMSUMS |        WA |  0.02 |   2972 | C++ |
| 1519617 | 2008-06-02 07:04:47 |   SUMSUMS |        WA |  0.00 |   2976 | C++ |
| 1515716 | 2008-05-31 07:43:07 |    PRIMIT |        AC |  0.31 |   6812 | C++ |
| 1511432 | 2008-05-28 20:35:05 |    COWCAR |        AC |  0.04 |   2992 | C++ |
| 1511414 | 2008-05-28 20:19:54 |    COWCAR |        WA |  0.02 |   2980 | C++ |
| 1511408 | 2008-05-28 20:16:41 |    COWCAR |        WA |  0.01 |   2992 | C++ |
| 1511307 | 2008-05-28 19:04:24 |    COWCAR |        WA |  0.01 |   2780 | C++ |
| 1507377 | 2008-05-26 17:19:38 |  QUADAREA |        AC |  0.29 |   2704 | C++ |
| 1507373 | 2008-05-26 17:13:47 |  QUADAREA |       TLE | -1.00 |   2716 | C++ |
| 1507056 | 2008-05-26 13:25:45 |  GUESSING |        AC |  0.00 |   1612 | TEX |
| 1451915 | 2008-04-28 22:45:50 |    BIGSEQ |       TLE | -1.00 | 228096 | JAV |
| 1451890 | 2008-04-28 22:25:23 |    BIGSEQ |        WA | 22.08 | 224000 | JAV |
| 1426185 | 2008-04-14 10:32:37 |     PALIN |        AC |  0.01 |   3604 | C++ |
| 1426082 | 2008-04-14 09:06:31 |     PALIN |        WA |  0.21 |   3604 | C++ |
| 1426079 | 2008-04-14 09:02:58 |     PALIN |        WA |  0.21 |   3604 | C++ |
| 1426076 | 2008-04-14 08:58:22 |     PALIN |        WA |  0.19 |   3604 | C++ |
| 1420344 | 2008-04-11 10:59:08 |   PUZZLE2 |        AC |  0.12 |   2920 | C++ |
| 1416306 | 2008-04-09 07:14:35 |    NSTEPS |        AC |  0.03 |   3888 | PYT |
| 1416262 | 2008-04-09 04:24:28 |    NSTEPS |        AC |  0.03 |   3856 | PYT |
| 1415074 | 2008-04-08 16:21:03 |    DIVSUM |        CE |  0.04 |   6980 | C++ |
| 1415048 | 2008-04-08 16:11:42 |    DIVSUM |        AC |  0.60 |   4052 | PYT |
| 1414999 | 2008-04-08 15:53:36 |    DIVSUM |        RE |  0.02 |   4044 | PYT |
| 1414995 | 2008-04-08 15:52:53 |    DIVSUM |        CE |  0.00 |      0 | PYT |
| 1414991 | 2008-04-08 15:51:31 |    DIVSUM |        AC |  0.81 |   4084 | PYT |
| 1414866 | 2008-04-08 14:17:59 |    PRIME1 |        AC |  0.22 |   4052 | PYT |
| 1414802 | 2008-04-08 13:34:02 |    PRIME1 |        RE |  0.18 |   4052 | PYT |
| 1414792 | 2008-04-08 13:24:31 |    PRIME1 |        RE |  0.00 |   4040 | PYT |
| 1414772 | 2008-04-08 13:14:29 |    PRIME1 |        AC |  0.75 |   4052 | PYT |
| 1414770 | 2008-04-08 13:11:43 |    PRIME1 |        AC |  0.77 |   4052 | PYT |
| 1414763 | 2008-04-08 13:08:18 |    PRIME1 |        AC |  0.74 |   4052 | PYT |
| 1414757 | 2008-04-08 13:02:50 |    PRIME1 |        AC |  0.74 |   4052 | PYT |
| 1414744 | 2008-04-08 12:54:44 |    PRIME1 |        AC |  0.78 |   4100 | PYT |
| 1414545 | 2008-04-08 09:45:56 |    DIVSUM |        CE |  0.04 |   6976 | C++ |
| 1414540 | 2008-04-08 09:43:09 |    DIVSUM |        CE |  0.04 |   6988 | C++ |
| 1414538 | 2008-04-08 09:41:50 |    DIVSUM |        CE |  0.04 |   6980 | C++ |
| 1414526 | 2008-04-08 09:35:45 |    DIVSUM |        CE |  0.04 |  10888 | C++ |
| 1414518 | 2008-04-08 09:31:26 |    DIVSUM |        CE |  0.04 |  10856 | C++ |
| 1414511 | 2008-04-08 09:16:31 |    DIVSUM |        AC |  0.82 |   4084 | PYT |
| 1414509 | 2008-04-08 09:11:37 |    DIVSUM |        AC |  2.46 |   4084 | PYT |
| 1414507 | 2008-04-08 09:02:18 |    DIVSUM |       TLE | -1.00 |   6352 | PYT |
| 1414420 | 2008-04-08 05:55:08 |    CANDY3 |        AC |  0.01 |   3852 | PYT |
| 1413992 | 2008-04-07 22:43:00 |    CANDY3 |        RE |  0.03 |   3764 | PYT |
| 1412250 | 2008-04-07 04:47:07 |      TEST |        CE |  0.00 |      0 | PYT |
| 1412243 | 2008-04-07 04:43:23 |     FCTRL |        AC |  0.47 |   4052 | PYT |
| 1412242 | 2008-04-07 04:40:52 |     FCTRL |        AC |  0.77 |   4052 | PYT |
| 1411869 | 2008-04-06 22:50:26 |   RUNAWAY |        WA |  0.48 |   2564 | C++ |
| 1411860 | 2008-04-06 22:46:15 |   RUNAWAY |        WA |  0.47 |   2556 | C++ |
| 1411701 | 2008-04-06 21:41:31 |   SCYPHER |        AC |  0.20 |   2936 | C++ |
| 1411695 | 2008-04-06 21:40:05 |   SCYPHER |       TLE | -1.00 |   2948 | C++ |
| 1410481 | 2008-04-06 09:03:50 |   SCYPHER |        WA |  0.14 |   2736 | C++ |
| 1410477 | 2008-04-06 08:58:42 |   SCYPHER |        WA |  0.14 |   2744 | C++ |
| 1410464 | 2008-04-06 08:44:07 |   SCYPHER |        WA |  0.13 |   2752 | C++ |
| 1410463 | 2008-04-06 08:41:20 |   SCYPHER |        WA |  0.15 |   2736 | C++ |
| 1410459 | 2008-04-06 08:25:39 |   SCYPHER |        WA |  0.13 |   2688 | C++ |
| 1410453 | 2008-04-06 08:20:30 |   SCYPHER |        RE |  0.00 |   3740 | C++ |
| 1410452 | 2008-04-06 08:18:17 |   SCYPHER |        RE |  0.00 |   2788 | C++ |
| 1410451 | 2008-04-06 08:16:56 |   SCYPHER |        RE |  0.01 |   2752 | C++ |
| 1408319 | 2008-04-05 05:26:25 |    BAISED |        AC |  0.06 |   2696 | C++ |
| 1405030 | 2008-04-03 11:55:47 |     POKER |        AC |  0.00 |   2732 | C++ |
| 1405007 | 2008-04-03 11:40:52 |     POKER |        WA |  0.00 |   2760 | C++ |
| 1404269 | 2008-04-02 22:18:40 |    FCTRL2 |        AC |  0.00 |   3664 | HAS |
| 1403475 | 2008-04-02 13:14:02 |    MMATCH |        AC |  0.27 |   2948 | C++ |
| 1402882 | 2008-04-02 00:10:45 |     BLACK |        CE |  0.06 |   2580 | C++ |
| 1401008 | 2008-03-31 23:52:51 |    PQUEUE |        AC |  0.00 |   2708 | C++ |
| 1400553 | 2008-03-31 20:30:55 |     MAGIC |        AC |  0.00 |   2588 | C++ |
| 1400034 | 2008-03-31 16:32:47 |    MAGIC3 |        WA |  0.00 |   2600 | C++ |
| 1392184 | 2008-03-27 09:17:56 |  RELINETS |        AC |  0.19 |   5484 | C++ |
| 1389991 | 2008-03-26 15:17:07 |     CDOWN |        AC |  0.21 |  19280 | C++ |
| 1389919 | 2008-03-26 14:57:52 |     CDOWN |        WA |  2.68 |  19240 | C++ |
| 1389883 | 2008-03-26 14:34:38 |     CDOWN |        WA |  1.82 |  19264 | C++ |
| 1389393 | 2008-03-26 08:20:07 |     MATH1 |       TLE | -1.00 |   7896 | C++ |
| 1389368 | 2008-03-26 07:52:29 |     MATH1 |       TLE | -1.00 |  19944 | C++ |
| 1386847 | 2008-03-25 07:08:55 |     MATH1 |       TLE | -1.00 |  12808 | C++ |
| 1386844 | 2008-03-25 07:02:16 |     MATH1 |       TLE | -1.00 |  23088 | C++ |
| 1386840 | 2008-03-25 06:46:20 |     TRANS |        AC |  0.14 |   3276 | C++ |
| 1360693 | 2008-03-14 05:48:50 |     CALLS |        CE |  2.93 |   3760 | C++ |
| 1360481 | 2008-03-13 23:29:21 |  WSCIPHER |        AC |  0.00 |   2688 | C++ |
| 1359161 | 2008-03-13 13:40:28 |      CAKE |       TLE | -1.00 |   2580 | C++ |
| 1358844 | 2008-03-13 11:27:55 |      CAKE |       TLE | -1.00 |   2608 | C++ |
| 1356544 | 2008-03-12 09:03:56 |    DNALAB |        WA |  9.06 |   6828 | C++ |
| 1356525 | 2008-03-12 08:54:13 |    DNALAB |        RE |  4.07 |   6844 | C++ |
| 1356406 | 2008-03-12 05:58:24 |   OFFSIDE |        AC |  0.00 |   2728 | C++ |
| 1356394 | 2008-03-12 05:42:26 |     CUBES |        AC |  0.00 |   2696 | C++ |
| 1356385 | 2008-03-12 05:29:03 |   NSYSTEM |        AC |  0.00 |   2728 | C++ |
| 1351859 | 2008-03-09 16:11:46 |    APRIME |        AC |  0.40 |   3544 | C++ |
| 1321493 | 2008-02-21 12:26:28 |     GALOU |        AC |  0.01 |   2752 | C++ |
| 1320997 | 2008-02-20 23:20:54 |     WORDS |        AC |  0.18 |   3984 | C++ |
| 1320829 | 2008-02-20 21:26:52 |     WORDS |        WA |  0.00 |   2708 | C++ |
| 1320824 | 2008-02-20 21:23:57 |     WORDS |        WA |  0.02 |   2712 | C++ |
| 1318865 | 2008-02-19 16:44:35 |  DISUBSTR |       TLE | -1.00 | 1433600 | JAV |
| 1318855 | 2008-02-19 16:33:53 |  DISUBSTR |        WA |  0.07 | 1432576 | JAV |
| 1318834 | 2008-02-19 16:13:07 |  DISUBSTR |        RE |  0.06 | 1432576 | JAV |
